Total tasks: 9364
name,begin,end,time_seconds
Experiment,1,2260205,2260.20
CentroidModel;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G1800570;clusterId=0,2162,577214,575.05
CentroidModel;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G4802010;clusterId=11,2164,564869,562.71
CentroidModel;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G4800490;clusterId=10,2164,586537,584.37
CentroidModel;run(mongoUri=mongodb://lattice-104:27018/);gisJoin=G3700210;clusterId=9,2164,572986,570.82
CentroidModel;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G4100650;clusterId=8,2164,574940,572.78
CentroidModel;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G1200230;clusterId=18,2165,572340,570.18
CentroidModel;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G1300890;clusterId=15,2165,582265,580.10
CentroidModel;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G2001090;clusterId=7,2166,576737,574.57
CentroidModel;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G0500090;clusterId=22,2166,574417,572.25
CentroidModel;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G1200090;clusterId=6,2167,572030,569.86
CentroidModel;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G2701450;clusterId=26,2167,581735,579.57
CentroidModel;run(mongoUri=mongodb://lattice-104:27018/);gisJoin=G0601070;clusterId=24,2167,582634,580.47
CentroidModel;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G3000710;clusterId=31,2168,573757,571.59
CentroidModel;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G3701310;clusterId=5,2168,568358,566.19
CentroidModel;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G4800790;clusterId=3,2168,581384,579.22
CentroidModel;run(mongoUri=mongodb://lattice-104:27018/);gisJoin=G3600710;clusterId=4,2168,579408,577.24
CentroidModel;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G4900010;clusterId=2,2169,583521,581.35
CentroidModel;run(mongoUri=mongodb://lattice-104:27018/);gisJoin=G2901570;clusterId=34,2169,578093,575.92
CentroidModel;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G1300950;clusterId=1,2169,571743,569.57
CentroidModel;run(mongoUri=mongodb://lattice-104:27018/);gisJoin=G3800450;clusterId=29,2169,584136,581.97
CentroidModel;run(mongoUri=mongodb://lattice-101:27018/);gisJoin=G0800550;clusterId=36,2172,571155,568.98
CentroidModel;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G4600870;clusterId=32,2172,572982,570.81
CentroidModel;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G4804490;clusterId=38,2173,579788,577.62
CentroidModel;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G4100230;clusterId=33,2173,578209,576.04
CentroidModel;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G5500470;clusterId=30,2174,568783,566.61
CentroidModel;run(mongoUri=mongodb://lattice-104:27018/);gisJoin=G3100310;clusterId=39,2174,573743,571.57
CentroidModel;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G4801730;clusterId=42,2174,581518,579.34
CentroidModel;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G2600730;clusterId=45,2174,580973,578.80
CentroidModel;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G3100010;clusterId=52,2177,578266,576.09
CentroidModel;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G3900350;clusterId=53,2177,565564,563.39
CentroidModel;run(mongoUri=mongodb://lattice-100:27018/);gisJoin=G2001650;clusterId=55,2177,581831,579.65
CentroidModel;run(mongoUri=mongodb://lattice-103:27018/);gisJoin=G0800190;clusterId=28,2177,577911,575.73
CentroidModel;run(mongoUri=mongodb://lattice-102:27018/);gisJoin=G4700170;clusterId=27,2177,580707,578.53
